,open,high,low,close,volume,value
2022-06-30 14:58:00,26219000.0,26222000.0,26219000.0,26222000.0,1.58468238,41549436.65196
2022-06-30 14:59:00,26222000.0,26260000.0,26222000.0,26244000.0,1.58430997,41563678.31362
2022-06-30 15:00:00,26237000.0,26247000.0,26236000.0,26247000.0,2.33420648,61251897.07392
2022-06-30 15:01:00,26244000.0,26255000.0,26244000.0,26244000.0,1.83403768,48134596.19291
2022-06-30 15:02:00,26244000.0,26245000.0,26237000.0,26244000.0,1.4338736,37625862.16101
2022-06-30 15:03:00,26244000.0,26245000.0,26224000.0,26224000.0,1.77885575,46671765.30969
2022-06-30 15:04:00,26222000.0,26237000.0,26222000.0,26223000.0,1.14973105,30155832.6117
2022-06-30 15:05:00,26223000.0,26236000.0,26223000.0,26223000.0,3.08548008,80912767.86526
2022-06-30 15:06:00,26224000.0,26244000.0,26223000.0,26240000.0,2.42171251,63526935.25732
2022-06-30 15:07:00,26240000.0,26245000.0,26220000.0,26220000.0,3.34894986,87834500.78194
2022-06-30 15:08:00,26221000.0,26221000.0,26217000.0,26219000.0,0.82919785,21740751.04001
2022-06-30 15:09:00,26219000.0,26219000.0,26211000.0,26211000.0,4.02353546,105474026.88104
2022-06-30 15:10:00,26212000.0,26216000.0,26210000.0,26211000.0,1.66925127,43753327.76099
2022-06-30 15:11:00,26210000.0,26213000.0,26206000.0,26206000.0,2.52462948,66169209.48565
2022-06-30 15:12:00,26206000.0,26213000.0,26204000.0,26204000.0,4.16914785,109256678.47789
2022-06-30 15:13:00,26204000.0,26204000.0,26190000.0,26190000.0,13.91511025,364564209.12655
2022-06-30 15:14:00,26191000.0,26191000.0,26182000.0,26182000.0,4.18541537,109602357.8081
2022-06-30 15:15:00,26182000.0,26189000.0,26170000.0,26171000.0,7.74679273,202821166.16312
2022-06-30 15:16:00,26180000.0,26180000.0,26147000.0,26169000.0,15.87833555,415367629.96822
2022-06-30 15:17:00,26169000.0,26169000.0,26153000.0,26167000.0,4.18032509,109376029.47426
2022-06-30 15:18:00,26167000.0,26167000.0,26120000.0,26120000.0,7.54674213,197279371.36039
2022-06-30 15:19:00,26120000.0,26153000.0,26120000.0,26150000.0,9.65436331,252322094.65379
2022-06-30 15:20:00,26150000.0,26150000.0,26126000.0,26150000.0,7.6329162,199581137.87871
2022-06-30 15:21:00,26148000.0,26148000.0,26106000.0,26145000.0,21.49028726,561327039.31339
2022-06-30 15:22:00,26114000.0,26150000.0,26114000.0,26150000.0,4.40209884,115062465.09956
2022-06-30 15:23:00,26150000.0,26202000.0,26145000.0,26193000.0,32.0621003,839435353.44024
2022-06-30 15:24:00,26193000.0,26206000.0,26193000.0,26193000.0,26.80476591,702124888.12551
2022-06-30 15:25:00,26193000.0,26209000.0,26193000.0,26193000.0,26.33478049,689863390.76732
2022-06-30 15:26:00,26208000.0,26209000.0,26193000.0,26193000.0,7.06857398,185171800.20649
2022-06-30 15:27:00,26193000.0,26206000.0,26150000.0,26150000.0,44.27355335,1159605576.43702
2022-06-30 15:28:00,26150000.0,26150000.0,26118000.0,26134000.0,7.27969098,190294660.07916
2022-06-30 15:29:00,26140000.0,26140000.0,26055000.0,26083000.0,23.79708896,621169335.65149
2022-06-30 15:30:00,26054000.0,26055000.0,25850000.0,25856000.0,171.80484024,4462374721.24944
2022-06-30 15:31:00,25859000.0,25859000.0,25700000.0,25759000.0,104.67865572,2695923766.39435
2022-06-30 15:32:00,25763000.0,25808000.0,25724000.0,25724000.0,52.84348918,1361117001.74454
2022-06-30 15:33:00,25726000.0,25730000.0,25693000.0,25708000.0,43.37675618,1115379142.25963
2022-06-30 15:34:00,25703000.0,25785000.0,25693000.0,25731000.0,39.13713904,1006935444.22027
2022-06-30 15:35:00,25730000.0,25785000.0,25695000.0,25720000.0,32.42521186,834123047.29434
2022-06-30 15:36:00,25719000.0,25758000.0,25708000.0,25730000.0,14.52314975,373618381.55206
2022-06-30 15:37:00,25757000.0,25800000.0,25731000.0,25797000.0,23.98751732,618142163.00622
2022-06-30 15:38:00,25797000.0,25820000.0,25759000.0,25759000.0,25.31163913,653098079.8561
2022-06-30 15:39:00,25759000.0,25760000.0,25698000.0,25715000.0,23.59596569,606956640.62933
2022-06-30 15:40:00,25705000.0,25730000.0,25700000.0,25706000.0,20.21068036,519649912.27206
2022-06-30 15:41:00,25711000.0,25741000.0,25699000.0,25700000.0,26.65980815,685606834.99648
2022-06-30 15:42:00,25700000.0,25712000.0,25659000.0,25675000.0,38.13586066,979590231.71782
2022-06-30 15:43:00,25680000.0,25680000.0,25662000.0,25668000.0,14.79488706,379820848.43379
2022-06-30 15:44:00,25668000.0,25710000.0,25667000.0,25690000.0,14.73781774,378464050.99114
2022-06-30 15:45:00,25690000.0,25711000.0,25680000.0,25693000.0,11.66889733,299871394.76365
2022-06-30 15:46:00,25693000.0,25698000.0,25663000.0,25666000.0,18.62138348,478114311.36942
2022-06-30 15:47:00,25663000.0,25665000.0,25640000.0,25641000.0,21.67430598,556002423.7034
2022-06-30 15:48:00,25641000.0,25666000.0,25629000.0,25652000.0,22.82329689,585243938.34696
2022-06-30 15:49:00,25650000.0,25662000.0,25630000.0,25636000.0,7.3072085,187358789.33709
2022-06-30 15:50:00,25636000.0,25636000.0,25577000.0,25604000.0,47.33381851,1211780426.88712
2022-06-30 15:51:00,25617000.0,25631000.0,25580000.0,25610000.0,25.27448849,646964703.43788
2022-06-30 15:52:00,25602000.0,25631000.0,25598000.0,25611000.0,11.04145745,282835376.14401
2022-06-30 15:53:00,25611000.0,25611000.0,25575000.0,25580000.0,14.34005037,366990518.78217
2022-06-30 15:54:00,25580000.0,25580000.0,25550000.0,25550000.0,22.39576204,572497408.15724
2022-06-30 15:55:00,25551000.0,25599000.0,25534000.0,25579000.0,41.1677366,1052013458.73437
2022-06-30 15:56:00,25579000.0,25620000.0,25560000.0,25592000.0,20.93575031,535877605.39231
2022-06-30 15:57:00,25587000.0,25610000.0,25585000.0,25591000.0,14.93718918,382319036.7725
2022-06-30 15:58:00,25591000.0,25605000.0,25587000.0,25592000.0,8.99726971,230289311.56319
2022-06-30 15:59:00,25591000.0,25597000.0,25500000.0,25541000.0,44.65898726,1139999349.21472
2022-06-30 16:00:00,25541000.0,25595000.0,25506000.0,25594000.0,17.77884147,454206824.15668
2022-06-30 16:01:00,25587000.0,25595000.0,25534000.0,25536000.0,13.41334378,342965845.35069
2022-06-30 16:02:00,25532000.0,25551000.0,25503000.0,25550000.0,20.18005038,515024521.36448
2022-06-30 16:03:00,25545000.0,25569000.0,25545000.0,25553000.0,20.9174086,534608250.733
2022-06-30 16:04:00,25553000.0,25560000.0,25538000.0,25538000.0,14.8643479,379823843.13887
2022-06-30 16:05:00,25538000.0,25538000.0,25515000.0,25522000.0,7.86506132,200752779.35958
2022-06-30 16:06:00,25522000.0,25551000.0,25501000.0,25537000.0,20.24234492,516456461.2204
2022-06-30 16:07:00,25540000.0,25559000.0,25534000.0,25536000.0,6.71897764,171639471.19527
2022-06-30 16:08:00,25536000.0,25560000.0,25534000.0,25550000.0,8.01760116,204821710.38412
2022-06-30 16:09:00,25550000.0,25560000.0,25547000.0,25554000.0,6.55965501,167621121.49046
2022-06-30 16:10:00,25550000.0,25554000.0,25539000.0,25539000.0,9.70815161,248034496.91286
2022-06-30 16:11:00,25539000.0,25541000.0,25536000.0,25539000.0,8.65342389,220989221.43664
2022-06-30 16:12:00,25541000.0,25550000.0,25537000.0,25537000.0,7.39907503,188963558.00495
2022-06-30 16:13:00,25537000.0,25550000.0,25537000.0,25544000.0,6.37456105,162818520.60511
2022-06-30 16:14:00,25544000.0,25550000.0,25526000.0,25527000.0,15.10542512,385726020.18497
2022-06-30 16:15:00,25527000.0,25554000.0,25527000.0,25536000.0,6.51844447,166456220.98114
2022-06-30 16:16:00,25551000.0,25585000.0,25535000.0,25579000.0,12.02596621,307545512.8114
2022-06-30 16:17:00,25579000.0,25595000.0,25579000.0,25584000.0,16.05814841,410840318.64293
2022-06-30 16:18:00,25584000.0,25594000.0,25530000.0,25539000.0,15.99505912,408932424.76392
2022-06-30 16:19:00,25539000.0,25573000.0,25500000.0,25555000.0,31.65435826,807522853.46624
2022-06-30 16:20:00,25555000.0,25584000.0,25534000.0,25557000.0,8.29250209,211910694.87032
2022-06-30 16:21:00,25557000.0,25584000.0,25550000.0,25578000.0,10.22122298,261296147.20161
2022-06-30 16:22:00,25578000.0,25624000.0,25578000.0,25615000.0,14.88260811,381036967.88272
2022-06-30 16:23:00,25621000.0,25650000.0,25615000.0,25621000.0,19.2370928,493092239.46856
2022-06-30 16:24:00,25624000.0,25632000.0,25570000.0,25591000.0,10.30829769,263878554.02476
2022-06-30 16:25:00,25596000.0,25597000.0,25578000.0,25581000.0,10.57770483,270681725.53654
2022-06-30 16:26:00,25581000.0,25587000.0,25579000.0,25584000.0,4.88592766,124990464.47324
2022-06-30 16:27:00,25584000.0,25630000.0,25584000.0,25628000.0,17.00798099,435508024.72765
2022-06-30 16:28:00,25629000.0,25629000.0,25598000.0,25612000.0,6.64916309,170319756.59758
2022-06-30 16:29:00,25612000.0,25614000.0,25592000.0,25592000.0,4.82944706,123641301.34893
2022-06-30 16:30:00,25592000.0,25600000.0,25573000.0,25573000.0,10.5437999,269799954.34235
2022-06-30 16:31:00,25573000.0,25604000.0,25571000.0,25582000.0,4.63376586,118546666.09575
2022-06-30 16:32:00,25581000.0,25582000.0,25575000.0,25578000.0,3.69579559,94536258.13053
2022-06-30 16:33:00,25578000.0,25581000.0,25575000.0,25577000.0,3.03086252,77523667.4043
2022-06-30 16:34:00,25577000.0,25612000.0,25572000.0,25605000.0,7.70609157,197144732.27429
2022-06-30 16:35:00,25605000.0,25638000.0,25605000.0,25617000.0,15.43869926,395577203.40065
2022-06-30 16:36:00,25619000.0,25632000.0,25612000.0,25619000.0,2.6727959,68474825.66839
2022-06-30 16:37:00,25621000.0,25621000.0,25582000.0,25595000.0,7.01636089,179655062.89083
2022-06-30 16:38:00,25587000.0,25595000.0,25587000.0,25593000.0,1.52497755,39026603.18629
2022-06-30 16:39:00,25593000.0,25595000.0,25592000.0,25593000.0,4.15352383,106300015.80308
2022-06-30 16:40:00,25593000.0,25593000.0,25584000.0,25584000.0,5.49796014,140684970.53356
2022-06-30 16:41:00,25586000.0,25587000.0,25570000.0,25582000.0,5.30675418,135713303.40586
2022-06-30 16:42:00,25580000.0,25600000.0,25580000.0,25598000.0,3.92451745,100440145.54758
2022-06-30 16:43:00,25599000.0,25599000.0,25572000.0,25597000.0,9.41421323,240913677.73155
2022-06-30 16:44:00,25597000.0,25597000.0,25576000.0,25581000.0,3.20559471,82021513.74671
2022-06-30 16:45:00,25581000.0,25597000.0,25573000.0,25573000.0,7.39063401,189067332.44237
2022-06-30 16:46:00,25579000.0,25597000.0,25574000.0,25588000.0,4.05887609,103856650.03597
2022-06-30 16:47:00,25588000.0,25597000.0,25580000.0,25581000.0,3.26910999,83639191.95307
2022-06-30 16:48:00,25582000.0,25597000.0,25572000.0,25573000.0,6.75860124,172904342.83666
2022-06-30 16:49:00,25573000.0,25597000.0,25570000.0,25584000.0,7.55679773,193293952.67018
2022-06-30 16:50:00,25584000.0,25592000.0,25570000.0,25572000.0,5.52892003,141463712.29924
2022-06-30 16:51:00,25572000.0,25593000.0,25564000.0,25589000.0,13.10354787,335139498.56602
2022-06-30 16:52:00,25570000.0,25600000.0,25560000.0,25596000.0,6.3074783,161368426.39223
2022-06-30 16:53:00,25598000.0,25604000.0,25577000.0,25600000.0,8.82215577,225842551.1216
2022-06-30 16:54:00,25600000.0,25629000.0,25600000.0,25611000.0,5.80631864,148732061.33476
2022-06-30 16:55:00,25611000.0,25624000.0,25600000.0,25600000.0,5.09691139,130516761.19471
2022-06-30 16:56:00,25600000.0,25611000.0,25588000.0,25611000.0,6.48197931,165957628.60435
2022-06-30 16:57:00,25611000.0,25623000.0,25600000.0,25610000.0,3.01348034,77183576.06654
2022-06-30 16:58:00,25610000.0,25647000.0,25606000.0,25646000.0,5.16207626,132295132.30336
2022-06-30 16:59:00,25646000.0,25648000.0,25634000.0,25648000.0,10.77194205,276245386.22469
2022-06-30 17:00:00,25647000.0,25648000.0,25632000.0,25643000.0,4.3319736,111069597.87221
2022-06-30 17:01:00,25644000.0,25645000.0,25635000.0,25636000.0,3.58097911,91822239.43682
2022-06-30 17:02:00,25636000.0,25648000.0,25635000.0,25635000.0,10.92005,280014078.554
2022-06-30 17:03:00,25635000.0,25645000.0,25565000.0,25600000.0,8.4083151,215334326.45157
2022-06-30 17:04:00,25600000.0,25622000.0,25584000.0,25613000.0,4.9118877,125732752.45093
2022-06-30 17:05:00,25613000.0,25639000.0,25601000.0,25614000.0,3.51684154,90111228.39562
2022-06-30 17:06:00,25613000.0,25614000.0,25599000.0,25612000.0,3.70449805,94864428.27221
2022-06-30 17:07:00,25613000.0,25624000.0,25599000.0,25600000.0,6.50052644,166464591.53813
2022-06-30 17:08:00,25618000.0,25620000.0,25588000.0,25593000.0,5.05448444,129417590.98489
2022-06-30 17:09:00,25593000.0,25606000.0,25555000.0,25556000.0,5.99499969,153330312.75773
2022-06-30 17:10:00,25555000.0,25600000.0,25554000.0,25578000.0,2.69129119,68837397.87807
2022-06-30 17:11:00,25578000.0,25599000.0,25578000.0,25585000.0,3.16083789,80876842.39934
2022-06-30 17:12:00,25585000.0,25588000.0,25577000.0,25582000.0,4.05116573,103644551.23896
2022-06-30 17:13:00,25582000.0,25582000.0,25564000.0,25564000.0,4.59230161,117438147.90473
2022-06-30 17:14:00,25564000.0,25565000.0,25550000.0,25552000.0,2.77773977,70996840.79039
2022-06-30 17:15:00,25552000.0,25564000.0,25535000.0,25535000.0,9.36366327,239234642.64307
2022-06-30 17:16:00,25535000.0,25579000.0,25526000.0,25562000.0,4.43892839,113407734.50494
2022-06-30 17:17:00,25562000.0,25580000.0,25560000.0,25562000.0,4.99741403,127785876.44661
2022-06-30 17:18:00,25561000.0,25582000.0,25551000.0,25552000.0,8.10148879,207113742.0278
2022-06-30 17:19:00,25552000.0,25552000.0,25520000.0,25521000.0,5.40394445,137968613.05579
2022-06-30 17:20:00,25520000.0,25547000.0,25514000.0,25546000.0,5.72130741,146068091.78172
2022-06-30 17:21:00,25545000.0,25550000.0,25521000.0,25549000.0,7.10970927,181596796.63678
2022-06-30 17:22:00,25526000.0,25549000.0,25519000.0,25519000.0,4.76804823,121704095.04749
2022-06-30 17:23:00,25525000.0,25546000.0,25519000.0,25525000.0,4.63439686,118330687.21015
2022-06-30 17:24:00,25520000.0,25525000.0,25400000.0,25413000.0,37.77018051,962469272.76932
2022-06-30 17:25:00,25440000.0,25473000.0,25400000.0,25469000.0,41.41629749,1053090580.42733
2022-06-30 17:26:00,25469000.0,25513000.0,25444000.0,25490000.0,19.22504941,489908231.49946
2022-06-30 17:27:00,25490000.0,25520000.0,25490000.0,25520000.0,8.66827775,221027704.85201
2022-06-30 17:28:00,25518000.0,25534000.0,25500000.0,25517000.0,11.25484293,287181000.15718
2022-06-30 17:29:00,25517000.0,25520000.0,25476000.0,25509000.0,9.96246256,254055477.45519
2022-06-30 17:30:00,25501000.0,25517000.0,25486000.0,25486000.0,10.85989403,276968219.78765
2022-06-30 17:31:00,25485000.0,25486000.0,25442000.0,25445000.0,9.03506688,230033396.26928
2022-06-30 17:32:00,25445000.0,25479000.0,25444000.0,25465000.0,7.85634958,200020082.68851
2022-06-30 17:33:00,25465000.0,25500000.0,25456000.0,25481000.0,10.41806248,265437905.70684
2022-06-30 17:34:00,25483000.0,25495000.0,25442000.0,25442000.0,17.54727906,446850754.76693
2022-06-30 17:35:00,25442000.0,25463000.0,25410000.0,25431000.0,16.14560904,410513567.45309
2022-06-30 17:36:00,25431000.0,25435000.0,25418000.0,25432000.0,11.55784015,293874256.87263
2022-06-30 17:37:00,25431000.0,25440000.0,25417000.0,25417000.0,10.58854424,269283978.57751
2022-06-30 17:38:00,25417000.0,25437000.0,25414000.0,25437000.0,10.98438023,279305894.9497
2022-06-30 17:39:00,25435000.0,25437000.0,25416000.0,25424000.0,11.97132462,304323058.12948
2022-06-30 17:40:00,25426000.0,25434000.0,25424000.0,25433000.0,3.87858616,98625323.65492
2022-06-30 17:41:00,25431000.0,25434000.0,25427000.0,25427000.0,6.1913413,157446193.55685
2022-06-30 17:42:00,25428000.0,25435000.0,25424000.0,25434000.0,12.29646009,312720963.71622
2022-06-30 17:43:00,25434000.0,25465000.0,25429000.0,25457000.0,10.66264113,271263857.43143
2022-06-30 17:44:00,25463000.0,25465000.0,25446000.0,25459000.0,7.87596095,200496941.97264
2022-06-30 17:45:00,25459000.0,25481000.0,25458000.0,25468000.0,10.17047391,259033553.30903
2022-06-30 17:46:00,25468000.0,25468000.0,25436000.0,25439000.0,6.48948175,165187716.35447
2022-06-30 17:47:00,25438000.0,25463000.0,25436000.0,25439000.0,6.21344687,158107699.71452
2022-06-30 17:48:00,25439000.0,25455000.0,25438000.0,25453000.0,7.90929632,201276097.02323
2022-06-30 17:49:00,25453000.0,25453000.0,25447000.0,25453000.0,5.75262099,146405361.20345
2022-06-30 17:50:00,25453000.0,25453000.0,25437000.0,25440000.0,6.25732455,159213293.0836
2022-06-30 17:51:00,25438000.0,25440000.0,25434000.0,25434000.0,8.18021995,208088613.75829
2022-06-30 17:52:00,25432000.0,25439000.0,25372000.0,25393000.0,21.14262583,537033489.76178
2022-06-30 17:53:00,25393000.0,25439000.0,25381000.0,25431000.0,14.5188366,369046353.12394
2022-06-30 17:54:00,25434000.0,25455000.0,25434000.0,25455000.0,20.79237431,529074442.44935
2022-06-30 17:55:00,25451000.0,25465000.0,25416000.0,25443000.0,19.00119238,483601031.96085
2022-06-30 17:56:00,25439000.0,25439000.0,25404000.0,25409000.0,6.6001674,167751364.21063
2022-06-30 17:57:00,25409000.0,25445000.0,25404000.0,25422000.0,9.21843995,234375160.37133
2022-06-30 17:58:00,25423000.0,25430000.0,25416000.0,25420000.0,13.48696628,342859522.18152
2022-06-30 17:59:00,25420000.0,25430000.0,25320000.0,25407000.0,33.84796088,858985101.34455
2022-06-30 18:00:00,25407000.0,25450000.0,25387000.0,25434000.0,15.11598672,384278364.9504
2022-06-30 18:01:00,25432000.0,25450000.0,25407000.0,25421000.0,12.07837272,307175461.70668
2022-06-30 18:02:00,25421000.0,25440000.0,25367000.0,25367000.0,15.24712781,387164580.8353
2022-06-30 18:03:00,25367000.0,25392000.0,25355000.0,25355000.0,21.93801931,556606314.3739
2022-06-30 18:04:00,25370000.0,25400000.0,25353000.0,25384000.0,21.34891135,541759128.88148
2022-06-30 18:05:00,25384000.0,25400000.0,25357000.0,25370000.0,23.28805657,591109164.95593
2022-06-30 18:06:00,25370000.0,25399000.0,25355000.0,25377000.0,18.85490576,478323751.42896
2022-06-30 18:07:00,25377000.0,25382000.0,25273000.0,25278000.0,44.58964905,1128886525.66356
2022-06-30 18:08:00,25278000.0,25300000.0,25200000.0,25208000.0,56.21045354,1418457137.44345
2022-06-30 18:09:00,25208000.0,25212000.0,25175000.0,25189000.0,38.42846048,968268650.86662
2022-06-30 18:10:00,25188000.0,25245000.0,25187000.0,25226000.0,37.82263798,953504363.93144
2022-06-30 18:11:00,25228000.0,25233000.0,25155000.0,25155000.0,23.15648293,583367860.56145
2022-06-30 18:12:00,25163000.0,25183000.0,25153000.0,25153000.0,37.16063171,935217477.12552
2022-06-30 18:13:00,25152000.0,25242000.0,25150000.0,25190000.0,39.69528011,999630708.61599
2022-06-30 18:14:00,25190000.0,25250000.0,25190000.0,25241000.0,15.21927342,383851017.49946
2022-06-30 18:15:00,25241000.0,25276000.0,25237000.0,25259000.0,15.73381042,397365720.45169
2022-06-30 18:16:00,25243000.0,25269000.0,25194000.0,25207000.0,22.46287487,567070745.88985
2022-06-30 18:17:00,25200000.0,25225000.0,25182000.0,25213000.0,7.67384568,193407692.51445
2022-06-30 18:18:00,25213000.0,25223000.0,25150000.0,25163000.0,26.50545751,667313441.4395
2022-06-30 18:19:00,25180000.0,25225000.0,25164000.0,25207000.0,22.17333411,558812055.08114
2022-06-30 18:20:00,25208000.0,25220000.0,25197000.0,25197000.0,11.65708797,293843674.26699
2022-06-30 18:21:00,25197000.0,25208000.0,25159000.0,25169000.0,22.11957987,556860677.13665
2022-06-30 18:22:00,25169000.0,25192000.0,25159000.0,25177000.0,11.07386871,278791993.99272
2022-06-30 18:23:00,25180000.0,25219000.0,25165000.0,25217000.0,18.63121565,469232786.58189
2022-06-30 18:24:00,25200000.0,25218000.0,25196000.0,25201000.0,20.51962299,517232326.62427
2022-06-30 18:25:00,25201000.0,25208000.0,25150000.0,25159000.0,33.06731954,832147726.71119
2022-06-30 18:26:00,25157000.0,25190000.0,25130000.0,25138000.0,62.54014836,1573190015.42479
2022-06-30 18:27:00,25139000.0,25182000.0,25133000.0,25180000.0,17.72002852,445838868.27066
2022-06-30 18:28:00,25180000.0,25188000.0,25167000.0,25170000.0,23.30046095,586631457.96149
2022-06-30 18:29:00,25171000.0,25180000.0,25131000.0,25133000.0,44.31512452,1114567676.10648
2022-06-30 18:30:00,25135000.0,25164000.0,25116000.0,25152000.0,57.40038623,1442864175.35015
2022-06-30 18:31:00,25160000.0,25211000.0,25148000.0,25161000.0,33.34523793,839823161.78032
2022-06-30 18:32:00,25160000.0,25174000.0,25146000.0,25152000.0,19.55492559,492021537.51035
2022-06-30 18:33:00,25154000.0,25198000.0,25150000.0,25179000.0,36.23392624,911896538.23091
2022-06-30 18:34:00,25179000.0,25237000.0,25179000.0,25225000.0,26.04299785,656603515.80887
2022-06-30 18:35:00,25222000.0,25250000.0,25222000.0,25239000.0,27.4922337,693803173.18644
2022-06-30 18:36:00,25239000.0,25249000.0,25148000.0,25225000.0,28.38770681,715401961.57708
2022-06-30 18:37:00,25225000.0,25250000.0,25199000.0,25210000.0,24.82979691,626306968.71971
2022-06-30 18:38:00,25231000.0,25231000.0,25156000.0,25190000.0,21.96280069,553376238.49231
2022-06-30 18:39:00,25200000.0,25215000.0,25187000.0,25211000.0,13.29993285,335145931.16552
2022-06-30 18:40:00,25212000.0,25235000.0,25211000.0,25212000.0,20.97526999,529070478.0959
2022-06-30 18:41:00,25227000.0,25227000.0,25198000.0,25213000.0,17.77527454,448152137.30389
2022-06-30 18:42:00,25213000.0,25227000.0,25202000.0,25219000.0,20.57916379,518914124.92694
2022-06-30 18:43:00,25206000.0,25222000.0,25205000.0,25207000.0,8.29474855,209147719.87315
2022-06-30 18:44:00,25208000.0,25215000.0,25191000.0,25198000.0,16.07178247,405062118.28416
2022-06-30 18:45:00,25198000.0,25198000.0,25172000.0,25187000.0,13.77002536,346790523.03192
2022-06-30 18:46:00,25172000.0,25227000.0,25168000.0,25225000.0,15.6842031,395204375.25265
2022-06-30 18:47:00,25225000.0,25300000.0,25220000.0,25300000.0,26.19766078,661370442.64479
2022-06-30 18:48:00,25289000.0,25299000.0,25250000.0,25267000.0,19.918307,503529244.56362
2022-06-30 18:49:00,25275000.0,25275000.0,25240000.0,25240000.0,17.21095774,434848273.03946
2022-06-30 18:50:00,25250000.0,25275000.0,25236000.0,25255000.0,15.54177652,392563515.11191
2022-06-30 18:51:00,25255000.0,25280000.0,25249000.0,25260000.0,17.89847987,452104408.46398
2022-06-30 18:52:00,25254000.0,25280000.0,25245000.0,25258000.0,16.46755429,416015241.94448
2022-06-30 18:53:00,25258000.0,25350000.0,25246000.0,25350000.0,36.48257943,922038993.10082
2022-06-30 18:54:00,25347000.0,25352000.0,25294000.0,25352000.0,30.91051502,782730040.46625
2022-06-30 18:55:00,25338000.0,25364000.0,25303000.0,25324000.0,26.84068108,679855769.48087
2022-06-30 18:56:00,25335000.0,25340000.0,25300000.0,25300000.0,14.3190452,362482993.66931
2022-06-30 18:57:00,25305000.0,25340000.0,25300000.0,25340000.0,11.98093115,303248566.55588
2022-06-30 18:58:00,25334000.0,25342000.0,25313000.0,25323000.0,12.0225981,304544430.35963
2022-06-30 18:59:00,25320000.0,25323000.0,25307000.0,25307000.0,14.6278895,370284031.13795
2022-06-30 19:00:00,25307000.0,25308000.0,25263000.0,25277000.0,26.25803606,664195804.11116
2022-06-30 19:01:00,25264000.0,25308000.0,25250000.0,25272000.0,14.69927907,371509304.85922
2022-06-30 19:02:00,25272000.0,25277000.0,25245000.0,25248000.0,16.44045722,415272471.81001
2022-06-30 19:03:00,25250000.0,25271000.0,25235000.0,25261000.0,12.7008751,320758242.75762
2022-06-30 19:04:00,25261000.0,25275000.0,25227000.0,25245000.0,11.27797234,284776199.52804
2022-06-30 19:05:00,25235000.0,25272000.0,25214000.0,25253000.0,16.05442844,405114095.24386
2022-06-30 19:06:00,25253000.0,25290000.0,25240000.0,25240000.0,17.09180996,431748947.22222
2022-06-30 19:07:00,25270000.0,25271000.0,25240000.0,25243000.0,13.33874357,336841133.37344
2022-06-30 19:08:00,25241000.0,25299000.0,25241000.0,25283000.0,12.41803565,313861289.52934
2022-06-30 19:09:00,25283000.0,25300000.0,25278000.0,25296000.0,10.12108861,255967206.41042
2022-06-30 19:10:00,25296000.0,25337000.0,25284000.0,25337000.0,14.45062828,365629903.51288
2022-06-30 19:11:00,25336000.0,25337000.0,25280000.0,25286000.0,13.60318207,344216260.04417
2022-06-30 19:12:00,25286000.0,25286000.0,25263000.0,25269000.0,13.8716135,350599442.44916
2022-06-30 19:13:00,25270000.0,25300000.0,25269000.0,25298000.0,8.01657847,202676414.6916
2022-06-30 19:14:00,25298000.0,25300000.0,25275000.0,25277000.0,10.98644725,277793679.19017
2022-06-30 19:15:00,25293000.0,25295000.0,25276000.0,25294000.0,11.67503799,295234420.0526
2022-06-30 19:16:00,25294000.0,25306000.0,25276000.0,25286000.0,8.23879141,208332664.74071
2022-06-30 19:17:00,25293000.0,25301000.0,25277000.0,25300000.0,7.19823009,182021922.61164
2022-06-30 19:18:00,25277000.0,25304000.0,25270000.0,25272000.0,11.28340999,285227438.67625
2022-06-30 19:19:00,25272000.0,25338000.0,25270000.0,25337000.0,15.91941764,402758589.39676
2022-06-30 19:20:00,25333000.0,25341000.0,25276000.0,25317000.0,18.64826622,472372255.91306
2022-06-30 19:21:00,25317000.0,25325000.0,25287000.0,25287000.0,6.55323359,165865981.26685
2022-06-30 19:22:00,25299000.0,25301000.0,25279000.0,25283000.0,7.36786619,186355956.15524
2022-06-30 19:23:00,25279000.0,25301000.0,25274000.0,25299000.0,5.77116622,145973386.46188
2022-06-30 19:24:00,25299000.0,25301000.0,25281000.0,25301000.0,7.86834643,199023681.35788
2022-06-30 19:25:00,25301000.0,25301000.0,25267000.0,25271000.0,11.56979211,292588256.18884
2022-06-30 19:26:00,25286000.0,25286000.0,25266000.0,25266000.0,5.66255016,143109511.6743
2022-06-30 19:27:00,25266000.0,25303000.0,25263000.0,25276000.0,17.58981879,444893414.88734
2022-06-30 19:28:00,25300000.0,25313000.0,25278000.0,25307000.0,15.09039132,381734557.71111
2022-06-30 19:29:00,25307000.0,25309000.0,25290000.0,25291000.0,12.48358571,315894714.7215
2022-06-30 19:30:00,25291000.0,25314000.0,25266000.0,25300000.0,12.50195312,316192287.64007
2022-06-30 19:31:00,25300000.0,25329000.0,25284000.0,25329000.0,18.50366676,468341540.56849
2022-06-30 19:32:00,25322000.0,25329000.0,25298000.0,25306000.0,9.98759488,252898303.68816
2022-06-30 19:33:00,25328000.0,25328000.0,25300000.0,25300000.0,9.37607661,237337401.92147
2022-06-30 19:34:00,25302000.0,25314000.0,25273000.0,25281000.0,8.16743555,206565599.94797
2022-06-30 19:35:00,25282000.0,25316000.0,25282000.0,25300000.0,9.87955364,249962315.87568
2022-06-30 19:36:00,25300000.0,25317000.0,25298000.0,25302000.0,12.78713823,323571754.71425
